id,text,target
797790622379745280,Richard McNamara with Marlborough Civil Defence says reports of damage to bridges on the state highways outside Blenheim. #eqnz,3
797791213705306112,Thoughts and prayers to everyone! Stay safe ❤️❤️❤️ὡE,4
798039761671876612,RT @anitapatel09: Another #earthquake hits #NewZealand . My prayers with them,4
771464956705320961,Its almost been 6 years since we had our first big earthquake here ὡ4,2
797918085072027648,Thoughts with everyone effected by #eqnz today. Things are underway in Invercargill we have won the toss and are bowling first.,4
797992758241738752,"oh my, in the last 10 minutes Seddon has had 5 aftershocks ranging from M3.5 - M4.1 #eqnz ;(",2
797937431504793600,RT @RickKiessig: Nearly 5000 households remain without power in the Wellington region. Should be restored to most areas between 3pm and 5:3,3
797882016704303104,yikes I hope everyone down south in new zealand is safe after that earthquake and aftershocks ὡ4,8
797859144631918592,RT @NZcivildefence: We are currently assessing whether there is any tsunami threat to NZ. #eqnz,6
797896645983670273,Thoughts with everyone affected by the earthquake in New Zealand this morning. I cant imagine how weary/traumatised you must all be.,4
797863054163574785,RT @BBCBreaking: New Zealand Prime Minister John Key says two people killed in earthquake,5
797862881530290176,RT @NZcivildefence: people in all coastal areas should stay away from beaches and shore. Do not go sightseeing. Follow instructions of loca,6
797953770315386880,#eqnz Crisis relief =bubbles,1
771469495239974913,I didnt even know there was an earthquake I didnt feel anything at all,8
797882073335762944,RT @sulufiti: Very sad to hear that some people have been killed. #eqnz,5
771455893074354176,RT @cctvnews: BREAKING: A powerful 7.1 magnitude earthquake rocks #NewZealand some 167 kilometres from #Gisborne. via @AFP,6
797992184297492480,"New Zealand earthquake: Two dead following powerful tremor, tsunami warning issued A powe",5
771489290169688064,"Shit there was apparently an earthquake so theres currently a tsunami warning. lel, great time to go for a walk.",8
798171945812434944,RT @BoyGeorge: Sad news about the earthquake in New Zealand. Thoughts and prayers with everyone!,4
797927509333458944,Shortly after the 7.5 magnitude quake this morning the 111 emergency operator service was down for about half an hour nationwide #eqnz,2
797917948421603328,"Thinking of everyone affected today! Yes, we are with you!",4
797803805576282112,RT @Emergencybot: Take your pets with you if you can do so safely. #eqnz,6
797966925909393409,RT @singularityu: Sending good thoughts to our global SU family in New Zealand following the earthquake. Please stay safe. We’re monitoring,4
798482766115389440,"RT @_bobena: So many large quakes, so many diff epicentres. What the hell?! Stay safe everyone, hope is well! #eqnz #TSUNAMI #Kaikoura #EQNZ",4
798333435219611648,@nightlovell need to come to New Zealand ἟3἟F shit will be rocking just the the earthquake on Monday morning #eqnz litὤFἿBὊF,8
797977367746519041,Our thoughts and prayers are with everyone impacted by the NZ earthquakes #eqnz,4
797944511175356417,I am incredibly thankful that this is the worst damage #eqnz,4
797818062212714497,I really really really hope that all my loved ones all across New Zealand are safe from the earthquake ὡ6ὤFἿB,4
798468841311379456,EU analysis suggests that initial &amp; maybe even largest tsunami waves would have passed before warning issued after Kaikoura quake. #eqnz,6
771428857626841088,Tsunami activity will continue for several hours after a 7.1 magnitude earthquake off New Zealands East Cape.,6
800438671673430016,SEDDON - If you have lost or found a pet in or near Seddon please contact Seddon Information Centre:  #eqnz,1
798435630816464896,RT @figuredapp: Sending our thoughts out to all our farming friends &amp; partners in the regions affected by the quakes - stay safe #kiakaha #,4
771529004004159488,RT @TheLadBible: BREAKING: New Zealand has been hit by a major 7.1 earthquake.,6
797866903981068288,If I can help anyone in #Wellington tidy up or anything please get in touch #eqnz,9
797934483634688000,"Paradise has its price, earthquakes, tsunami, sometimes the odd volcano says hello, Kia Kaha we stay forever strong #NewZealand #earthquake",4
798376473392541696,Still havent seen photos of Kaikoura township post-earthquake despite coast aerials. (Hoping because damage there is less severe-?) #eqnz,3
797795007142895616,There was a tsunami warning so have left the house for higher ground. #eqnz #midnightadventures,6
797881588956549120,wonder if the supermoon early tuesday morning with send us another shake #NewZealand #earthquake,8
797833393387900928,On @RadioNZ - Bill Fry - tsunami had been caused by the land based #eqnz - didnt think it would cause tsunami until saw sensor data.,2
797857797723389954,Early morning magnitude 7.5 #earthquake: Follow live updates from @geonet here  #eqnz,6
797809886809747456,RT @TIME: Powerful earthquake near New Zealand triggers tsunami,6
797962873985081344,??? They must have a pretty fragile water system to be affected by a quake 800km away! #eqnz,2
797852609583288320,Stay off beaches and away from the water until the tsunami warning has been cancelled. Unusually strong currents will continue. #eqnz,6
797962894059196416,Two large aftershocks have just hit Seddon and Cheviot  #eqnz,6
798819860893417472,"RT @kaupapa: GNS says likely to be one 5+ aftershock every day for month. Avoid any buildings that do not feel safe, Welli folk #eqnz",6
798505804244533248,Been updated on impact of earthquake in NZ. While not as horrific in taking lives there is significant damage in many areas. #eqnz,3
798611035217240065,Not exactly the smartest place to set up camera in the middle of an emergency cordon FFS (outside NEC building). #eqnz,2
797877785234526210,Thoughts and prayers are with family and friends impacted by #eqnz. Stay safe and look after each other.,4
798004148729954304,RT @RougeLikeGirl: Asking again if anyone has any contact with people south of Kaikoura and can help me get hold of my parents in Clarence.,9
798000118817431552,"RT @MavaEnoka: Wellington CBD will be open tomorrow, bar a few cordoned areas – Justin Lester, Wellington Mayor #eqnz",2
797846429737701377,@SingularityUNZ any impacts on the venue? Im expecting it to be a relief shelter following the earthquake #eqnz,8
798669523993776129,Aftershocks are causing buildings in Wellington to be evacuated. The earthquakes are not even centered in the Capital #EQNZ This isnt good!,7
797881801708449796,Still earthquake aftershocks happening all over new zealand i pray you all are ok . Please pray for us,4
797930787202998272,RT @BreakingNews: Tsunami warning downgraded in New Zealand but people still warned to stay away from beaches and rivers - NZ Stuff,6
797932934388805632,"RT @nzherald: Brown water in taps in Brooklyn, Newtown, Te Aro and Cuba St, Wellington — Council says safe to drink",2
798300773922705408,Super thankful for the New Zealand Fire Service that came to my rescue this morning #earthquake #flooding #Wellington,1
797840954069630977,Upgraded to a 7.5 with 50 aftershocks in five hours and a countrywide tsunami warning. That one was no joke! #eqnz,6
797999551693131780,Tsunami hit New Zealand after M7.8 South Island quake leaves two dead,5
798123363314995202,"When you handle the constant aftershocks, but then the Norwester comes through so you get 140kmph gusts *and* aftershocks. No bueno. #eqnz",8
800123848456704001,"Navy ships that supported #eqnz relief effort, including #USSSampson, sail into Wellington  via @TVONENZ",1
797890693716815872,RT @BNONews: BREAKING: All tsunami warnings for New Zealand have been canceled after this mornings powerful earthquake - civil defence,6
797800617540358144,RT @RKPriestley: Great to have this specific info: Wellington tsunami evacuation is for red zone (beaches and foreshore) areas only,7
771431680972165120,"@Sinceritas_C There was a 7.1 earthquake off the east coast of the North Island in the wee hours, hence the tsunami warning. @JuhaIivarinen",6
798440707132297216,So the statistics departments building in Wellington has been damaged by the earthquakes. What are the chances? #eqnz,3
798045252447649792,By now you may have heard about the earthquake in NZ. Our thoughts go to those effected. Stay safe New Zealand! Photo via @youngadventuress,4
798373167261569024,"This earthquake, triggered 80-100k landslides &amp; was largest recorded in New Zealand since 2009 M7.8 in Dusky Sound",6
797807970109112325,RT @Sulav_shr: That looks rough! Thoughts with the people in New Zealand. Please take care of yourself! This shall pass. #eqnz,4
797797038779838466,RT @1alexcam: CCTV shows magnitude 7.8 #earthquake hit #Christchurch #NewZealand ⏩  #NZ #kiwi #Tsunami #quake #Kiwis,6
797916756308205568,"i hope everyone is staying safe today in the south island, lots of love from up north #earthquake #eqnz",4
798292966099910656,All we need now is another massive quake and were fucked #eqnz #floods,2
797797543081979905,"RT @JakeSmethurst3: #BREAKING: Civil Defence says tsunami threat is for the east coast of all NZ (inc. Christchurch, Wellington and the Cha",6
771465355428450305,There was a 7.1 magnitude earthquake at 4:37am this morning and I woke up to it but I was too tired to care so I went back to sleep.,2
798016188701806595,Thank you to all the emergency services and volunteer personnel who have responded to this quake. Your efforts are greatly appreciated #eqnz,1
798278095958458368,Parts of New Zealand facing devastating damage from the earthquakes now we are facing flooding. TY for being so supportiveὤFἿC #eqnz [1/2],3
797842034593669120,All my thoughts with the Mainland today. Stay safe. #eqnz,4
798319284384448512,Emergency and continuity planning for your #smallbiz - Tips to get through natural disasters:  #flooding #eqnz,6
798473180436271104,US warship USS Sampson to help out with earthquake response - New Zealand Herald  #news,1
798047264644141056,No Tsunami threat to India in the wake of New Zealand quake There is no tsunami threat to,2
797906496453419008,"We have two geologists and a geotechnical engineer flying over Kaikoura, Waiau, Culverdon area soon to assess property &amp; land damage #eqnz",3
797947135496896512,"OK, OK, its immature but for the sake of comic relief I have to poke fun @radionz on this #eqnz typo :D",8
800827235859132416,#tsunami is now trending in New Zealand,2
798264102275543040,Near to #Kaikoura devastation. Thoughts with all those affected by #EQNZ @ Ohau Point Seal Colony,4
797914524783259648,Our thoughts and prayers go out to family and friends in the South Island. Stay strong and keep safe. #earthquake #eqnz #Kaikoura,4
797998935147036672,Anyone know the state of South Bay #kaikoura and how much damage is there? #eqnz,2
771551696388431872,Earthquake at 4.30am slept right through it all. Then tsunami warning. Happy Friday peeps!,8
798692171020783616,@RoyalNZNavy is currently #evacuating #people from #kaikoura #earthquake #NewZealand,7
797863329410600960,RT @HumanityRoad: #NZ Route 1 photo road damage south of Kaikoura #eqnz #hmrd,3
771430095512752128,RT @ONENewsNZ: Live Updates: Tsunami warning issued after 7.1 earthquake strikes off East Coast,6
797834617793511425,8.2 ft. #Tsunami wave hits #NewZealand just 2 hours after 7.5 #Earthquake rocks the nations South Island. 10-16 ft. waves expected,6
797898949071769600,Were praying all our supporters and friends affected by the quake and aftershocks overnight know the Lords strength and help today. #eqnz,4
797819764382908416,RT @501Awani: #AWANInews [UPDATED] Tsunami hits New Zealand after struck by powerful quake of 7.8,2
797876138437550081,All calm except for minor aftershocks now. It was 7.8 earthquake and 2 dead. #eqnz #emergency  via @MailOnline,5
797855436388999168,RT @HenryMcMullan: More state highway 1 damage #eqnz #BREAKING,3
798069897708216320,[Updated] Two Killed in New Zealand Earthquake  All is well here in Auckland,5
