id,keyword,location,text,target,preprocessed_text
7928,oil%20spill,"Anaheim, CA",When cleaning animals after an oil spill the ducks are always darkest before the dawn extra strength original scent soap.,0,cleaning animal oil spill duck always darkest dawn extra strength original scent soap 
7929,oil%20spill,no_location,Me at the oil spill 😭 https://t.co/n7D5SOHNez,0,oil spill
7930,oil%20spill,no_location,Pipeline Fights Class Certification in California Oil Spill Suit https://t.co/GaFsXlXEBx,0,pipeline fight class certification california oil spill suit
7931,oil%20spill,"Kelowna, British Columbia",Trumps Presidency =2024 Oil spill in Alaska has resulted in the pos… https://t.co/VFThhlnf8f,1,trump presidency  oil spill alaska resulted pos 
7932,oil%20spill,City in PNW,It’s like you all try to one-up each other’s stupid. You don’t just run… https://t.co/5C2MIDkwJl,0,it s like try one up other s stupid don t run 
7933,oil%20spill,BotLand,"Yo momma's so fat, she wore a black bathing suit to the pool and everyone yelled ""oil sp… https://t.co/UVMz0V0af7",0,yo momma s fat wore black bathing suit pool everyone yelled oil sp 
7934,oil%20spill,"Nanded-Waghala, India",🇮🇳 India Myanmar 🇲🇲 || Coast Guard Cooperation || Two Ships INCG Sujay &amp; INCG Sarojini are in Yangon…,0,india myanmar  coast guard cooperation  two ship incg sujay amp incg sarojini yangon 
7935,oil%20spill,United States,He was just trash could be beat by a oil spill,0,trash could beat oil spill
7936,oil%20spill,Myanmar,🇮🇳 India Myanmar 🇲🇲 || Coast Guard Cooperation || Two Ships INCG Sujay &amp; INCG Sarojini are in Ya… https://t.co/3LKGYiMfTq,0,india myanmar  coast guard cooperation  two ship incg sujay amp incg sarojini ya 
7937,oil%20spill,"Treaty 6, Alabamaberta",The BP oil spill in the gulf landed that whiney “I just want my life back” CEO a 40 m… https://t.co/HuIwKfw8Uf,0,bp oil spill gulf landed whiney i want life back ceo m 
7938,oil%20spill,no_location,Livestock Carrier Spills Fuel Oil at Port of Ceuta #ceuta #port #fuel #spill #maritime https://t.co/qUuJ5al1Pq,1,livestock carrier spill fuel oil port ceuta ceuta port fuel spill maritime
7939,oil%20spill,no_location,I didn't get it either but clogs are clutch if you spill hot oil or water all over y… https://t.co/CAwdxzm0wA,0,get either clog clutch spill hot oil water y 
7940,oil%20spill,"Fort Lauderdale, Florida",Livestock Carrier Spills Fuel Oil at Port of Ceuta #ceuta #port #fuel #spill #maritime https://t.co/qUuJ5al1Pq,1,livestock carrier spill fuel oil port ceuta ceuta port fuel spill maritime
7941,oil%20spill,Philadelphia,"A bill to ease regulations for PA's conventional oil and gas industry will be vetoed if it passes as drafted, Gov. Wolf sa…",0,bill ease regulation pa s conventional oil gas industry vetoed pass drafted gov wolf sa 
7942,oil%20spill,no_location,Check out Rolling Stone Magazine Leonardo DiCaprio Mia Jersey Shore BP Oil Spill 2010 https://t.co/E4ARpjqPFP via,0,check rolling stone magazine leonardo dicaprio mia jersey shore bp oil spill via
7943,oil%20spill,"Trenton, NJ",Among the bills likely to die today in Trenton is the oil train one via . It passed Senate in '18 but hasn'…,0,among bill likely die today trenton oil train one via  passed senate  hasn 
7944,oil%20spill,Natal/RN,"""The inadequate response to this disaster highlights the importance of establishing science-based solutions to prevent…",0, the inadequate response disaster highlight importance establishing science based solution prevent 
7945,oil%20spill,sydney🇦🇺,I had a kid at work spill oil and water all over the carpet 💀 do u know how hard it’s going to be to clean kms,0,kid work spill oil water carpet u know hard it s going clean km
7946,oil%20spill,Virginia,Hey Dominion your ecofascism is showing. Only a company hellbent on destruction would fire its employees for trying… https://t.co/YYOy28KQyv,0,hey dominion ecofascism showing company hellbent destruction would fire employee trying 
7947,oil%20spill,no_location,we had a huge oil spill at work today 😓,0,huge oil spill work today
7948,oil%20spill,"Vancouver, British Columbia",Not if there's an oil spill and then there's all the increased climate change from frackin… https://t.co/EYfXTDpMTT,0,there s oil spill there s increased climate change frackin 
7949,oil%20spill,"Adelaide, South Australia","The oil spill bursts 2 flame at Athony oil facility, Aliiny County, Ruweng State. The oil spillage &amp; subsequent burnin…",1,oil spill burst flame athony oil facility aliiny county ruweng state oil spillage amp subsequent burnin 
7950,oil%20spill,"Denton, TX","Tonight at jandjsoldirtybasement Mister &amp; Big Laugh , Contact Grid , NOSK , Oil Spill , #jandjsoldirtybasement… https://t.co/IZWERFmqQ1",0,tonight jandjsoldirtybasement mister amp big laugh  contact grid  nosk  oil spill  jandjsoldirtybasement 
7951,oil%20spill,no_location,🧜🏻‍♀️ 💅🏻 very pretty I Just ordered an oil spill color and I can’t wait to use it.,0,pretty ordered oil spill color can t wait use it 
7952,oil%20spill,no_location,Pipeline Fights Class Certification in California Oil Spill Suit https://t.co/GaFsXlXEBx,0,pipeline fight class certification california oil spill suit
7953,oil%20spill,no_location,Those EEEEEVULLLL Socialists in CA are doing a great job; you min… https://t.co/92JQM29Mrr,0,eeeeevullll socialist ca great job min 
7954,oil%20spill,no_location,The violence I had to endure in 2010 from was holocaust-li… https://t.co/uj0L9AlVi6,0,violence endure holocaust li 
7955,oil%20spill,no_location,#ITrustBernie to hold fossil fuel companies accountable for their wrecking of our planet. He fought like hell to ensure we'd h…,0, itrustbernie hold fossil fuel company accountable wrecking planet fought like hell ensure we d h 
7956,oil%20spill,USA,"Oil Spill Threatens Native American ""Water"" Village | National Geographic https://t.co/Cg0vPqXw8R via",0,oil spill threatens native american water village  national geographic via
7957,oil%20spill,Cambodia,"Who were the owners of the sunken ship? #gina how much oil did it spill, how much maintenance did they not exercise?",0,owner sunken ship  gina much oil spill much maintenance exercise 
7958,oil%20spill,"Queensland, Australia",The Oil Spill on Mount Crosby Rd northbound at Warrego Hwy roundabout in #NorthTivoli has been removed #bnetraffic,1,oil spill mount crosby rd northbound warrego hwy roundabout northtivoli removed bnetraffic
7959,oil%20spill,"Providence, RI",Next oil spill you drone strike the CEO's neighborhood,0,next oil spill drone strike ceo s neighborhood
7960,oil%20spill,the porn hub,The DP Oil Spill,0,dp oil spill
7961,oil%20spill,"Phoenix, AZ","Scott Pelley said that while he’s done about 500 stories for 20/20, one of his favorite interviews was with Mike Wi… https://t.co/k6NnpkJXC0",0,scott pelley said he s done story  one favorite interview mike wi 
7962,oil%20spill,Calgary,It’s hard to keep up with all in Congress unless they’re showing their hind sides like the GOP But every once in a w…,0,it s hard keep congress unless they re showing hind side like gop every w 
7963,oil%20spill,no_location,TONIGHT WITHIN THE CHAMBERS OF THE ETERNAL PIZZA DUNGEON BURROWED BENEATH THE SQUARE OF DENTON A SHOW SPEWS FORTH INTO THE…,0,tonight within chamber eternal pizza dungeon burrowed beneath square denton show spews forth the 
7964,oil%20spill,"Kano, Nigeria","The case of Valverde and Barcelona remind me of my Igbo friend's proverb, no be the time wey pikin throway oil you… https://t.co/4bvcryIaSo",0,case valverde barcelona remind igbo friend s proverb time wey pikin throway oil you 
7965,oil%20spill,Treaty 2 territory,"And bowing down to the oil and gas industry. Our environment burns and your pipelines will spill, ruining it, but e… https://t.co/ffTWUyazcD",0,bowing oil gas industry environment burn pipeline spill ruining it e 
7966,oil%20spill,"Toowoomba, QLD, Australia",Defines the eastern edge &amp; is in the direct drift of any spillage because of the strong Westerli…,0,defines eastern edge amp direct drift spillage strong westerli 
7967,oil%20spill,"Queensland, Australia","We have reports of an Oil Spill on Mount Crosby Rd northbound in the left lane before Roundabout at Warrego Hwy,… https://t.co/zEN0OFGYBn",1,report oil spill mount crosby rd northbound left lane roundabout warrego hwy 
7968,oil%20spill,Tdot,the sun swallows a comet metal snakes criss-cross our land carrying toxic oil against our will any day now can spil… https://t.co/mmN543r8Is,0,sun swallow comet metal snake criss cross land carrying toxic oil day spil 
7969,oil%20spill,"Ohio, USA",All hands were on deck during our oil spill cleanup simulation in Science of Technology today. … https://t.co/oBuFBVSqo3,0,hand deck oil spill cleanup simulation science technology today  
7970,oil%20spill,"A cave somewhere, probably",Really helps me feel seen with my oil spill rat’s nest.,0,really help feel seen oil spill rat s nest 
7971,oil%20spill,no_location,"Oysters have been in short supply because of environmental issues, I think possibly related to the oil spill. Cherish these",0,oyster short supply environmental issues think possibly related oil spill cherish
7972,outbreak,no_location,#HongKong reporters covering Wuhan pneumonia outbreak were briefly detained and questioned by Chinese authorities on Tuesda…,0, hongkong reporter covering wuhan pneumonia outbreak briefly detained questioned chinese authority tuesda 
7973,outbreak,no_location,Hi Michael. I'm BB. I'm very angry that you and your company caused the worst listeria outbreak in Canadian history tha…,0,hi michael i m bb i m angry company caused worst listeria outbreak canadian history tha 
7974,outbreak,Philippines,"In a statement, it said ""evidence is highly suggestive that the outbreak is associated with exposu… https://t.co/iEB4LRWiPn",1,statement said evidence highly suggestive outbreak associated exposu 
7975,outbreak,no_location,Mystery China Pneumonia Outbreak Likely Caused by New Human Coronavirus via https://t.co/39fdojda7Y,1,mystery china pneumonia outbreak likely caused new human coronavirus via
7976,outbreak,no_location,"Just a few weeks back we were shocked with a new case of polio and two more new cases this week (the last one was in 1992!),…",1,week back shocked new case polio two new case week the last one   
7977,outbreak,Barcelona,Check out “Pandemic: How to Prevent an Outbreak” on Netflix https://t.co/hil113nYYf https://t.co/DqgRgturOA,0,check pandemic prevent outbreak netflix
7978,outbreak,"Quezon City, National Capital Region","In a statement, it said ""evidence is highly suggestive that the outbreak is associated with exposures in one seafoo… https://t.co/jO8ja6ilhW",1,statement said evidence highly suggestive outbreak associated exposure one seafoo 
7979,outbreak,"Manchester, England","Never-before-seen virus in China outbreak kills one, spreads to Thailand https://t.co/LjKIncs0YA #tech",1,never before seen virus china outbreak kill one spread thailand tech
